psmiles,value
*C1C(=O)OC(=O)C1C(C*)c1ccccc1,1.286
*C1C(=O)N(C(=O)C1C(C*)c1ccccc1)CCCCCCCCCCCCCCCCCC,1.016
*C1CC2CC(CC(C1)O2)OC(=O)NC1CCC(CC1)CC1CCC(CC1)NC(=O)O*,1.259
*OC(=O)CCCCCCCCC(=O)OCCC*,1.215
*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)*)cc1,1.414
*Oc1cc2c(cc1)cc(cc2)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)*,1.32
*SCCC*,1.182857143
*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)c1c(cccc1)C=Cc1ccc(cc1)C=Cc1c(cccc1)C(=O)*)(C)C,1.128
*C=C*,1.16
*NC(=O)CC(CCC(=O)NCCCCCC*)C,1.094
*OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)OCCOCCOCCOCC*,1.25
*Oc1ccc(cc1)NC(=O)c1cc(cc(c1)C(C)(C)C)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(C)C,1.44
*c1nc2c(c(c1)c1ccc(cc1)Oc1ccc(cc1)c1cc(nc3c1cccc3)c1ccc(cc1)Oc1ccc(cc1)*)cccc2,1.3
*Oc1c(cc(cc1)S(=O)(=O)c1cc(c(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(C)C)[N+](=O)[O-])[N+](=O)[O-],1.353
*NC(=O)Cc1ccc(cc1)CC(=O)NCCCCCCCCCC*,1.13
*/C=C/C(C*)CC,0.97
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2c(cc(cc2C)c2cc(c(c(c2)C)*)C)C)cc1,1.266
*c1cc2c(C(=O)N(C2=O)c2c(cc(cc2)c2cc(c(cc2)NC(=O)*)C)C)cc1,1.306
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)C(c2ccc(cc2)Oc2ccc(cc2)*)(C)C)cc1,1.28424
*NC(=O)CCCCCC*,1.1281
*C(C*)(C(=O)OCc1c(cc(cc1)Cl)Cl)C,1.543
*C(C*)(CC(=O)OCc1ccccc1)C(=O)OCc1ccccc1,1.21
*OC(=O)CCCCCC*,1.076
*Oc1ccc(cc1)NC(=O)c1cc2c(cc1)cc(cc2)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(C(F)(F)F)C(F)(F)F,1.63
*N=P(*)(Oc1ccc(cc1)C)Oc1ccc(cc1)C,1.287
*NC(=O)CCCCCCCCCCC(=O)NCCCCCCCCCC*,1.1985
*Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)*)c1c(cccc1)C(=O)O,1.153
*NC(=O)CCCCC*,1.144707576
*OC(C*)CCCC,0.9475
*=C=C=C(C(=*)CO)CO,1.2268
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Sc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)cc1,1.4373
*C(C*)(C(=O)OCC)C,1.105642857
*NC(=O)CCCCCCCCCCCC*,1.029
*Oc1ccc(cc1)OC(=O)c1cc(cc(c1)OCCCCCCCCCCC(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)*,1.525
*Oc1cc(c(cc1)S(=O)(=O)c1c(cc(cc1)Oc1c(cc(cc1C)C(c1cc(c(c(c1)C)*)C)(C(F)(F)F)C(F)(F)F)C)[Si](C)(C)C)[Si](C)(C)C,1.2
*NC(=O)c1ccc(cc1)C(=O)NCCCCCCCCCCCCCC*,1.115
*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)c1ccc(cc1)Sc1ccc(cc1)*,1.44384
*C(C*)(C(=O)OCCOCCOCCO)C,1.24
*Oc1ccc(cc1)C(c1ccc(cc1)Oc1nc(ncn1)*)(C)C,1.15
*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)(C(F)(F)F)C(F)(F)F,1.4785
*N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)S(=O)(=O)c2ccc(cc2)*)cc1,1.4
*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)c1ccc(cc1)C(c1ccc(cc1)*)(C(F)(F)F)C(F)(F)F,1.478
*C*,0.925379293
*C(C(CCCCCCCCCC*)Cl)Cl,1.1
*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)SCCCSC(=O)*)(C)C,1.255
*OCC*,1.168559841
*S(=O)(=O)CCCCCC*,1.29
*c1nc(nc(n1)Oc1c2c(ccc1C(=O)Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)c1c(c3c(cc1)cccc3)O*)(C)C)cccc2)N1CCCCC1,1.155
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Oc2ccc(cc2)OC(=O)*)cc1,1.466666667
*C(C*)(C(=O)OCCCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)OC)C,1.17
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OCC(COc1c(cc(cc1C)C(c1cc(c(c(c1)C)OCC(C*)O)C)(C)C)C)O,1.277
*NNC(=O)c1cc(ccc1)C(=O)*,1.443
*c1oc(cc1)C(=O)OCCOC(=O)*,1.442083333
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(C(F)(F)F)C(F)(F)F,1.429
*NC(C(=O)*)CCC(=O)O,1.42
*C(C*)c1ccc(cc1)Br,1.408
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)OCC(COc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)(C)C)cc1,1.353
*/C=C\*,1.1621
*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)c1ccc(cc1)Oc1c(cc(cc1C)C(c1cc(c(c(c1)C)Oc1ccc(cc1)*)C)c1c2c(ccc1)cccc2)C,1.2684
*NC(=O)CCC(=O)NCCCCCCCC*,1.21
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)S(=O)(=O)c2ccc(cc2)S(=O)(=O)c2ccc(cc2)S(=O)(=O)c2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)cc1,1.4635
*C(C*)C(=O)N(c1ccc(cc1)Br)O,1.48
*C(C*)C(=O)OCC(O)C,1.184
*NC(=O)CCNC(=O)CCCCCCNC(=O)CCCC*,1.28
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2cc(c(cc2)c2c(cc(cc2)*)C(F)(F)F)C(F)(F)F)cc1,1.493333333
*N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)C(c1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)c2c(cc(cc2C)Cc2cc(c(c(c2)C)*)C)C)cc1)(C)C,1.19
*c1cc2c(C(=O)N(C2=O)c2cc(ccc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)cc1,1.4048975
*C(C*)C(=O)OCCCCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)OC,1.157
*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)CC(=O)Nc1ccc(cc1)C1(c2ccccc2-c2ccccc12)c1ccc(cc1)NC(=O)C*,1.2864
*Oc1cc(ccc1)S(=O)(=O)c1ccc(cc1)*,1.3851
*C(C*)OCC(C)(C)C,0.91
*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)c1c(c(c(c(c1C)C)*)C)C,1.3819
*C1(c2c(C(=O)O1)cccc2)c1cc(c(cc1)OC(=O)c1ccc(cc1)C(=O)Oc1c(cc(cc1)*)C)C,1.251
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)c2ccc(cc2)*)cc1,1.41893
*c1cc2c(C(=O)N(C2=O)c2c(cc(c(c2C)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)C)C)cc1,1.351654545
*OC(=O)c1cc2c(cc1)cc(cc2)C(=O)OCCC*,1.320666667
*S(=O)(=O)c1c(cc(cc1)S(=O)(=O)c1cc(c(cc1)*)S(=O)(=O)O)S(=O)(=O)O,1.75
*Oc1c(cc(cc1C)C(c1cc(c(c(c1)C)OC(=O)*)C)(C)C)C,1.082112
*OC(=O)c1cc(ccc1)C(=O)OCC*,1.375657143
*C(C*)C1CCCCC1,0.948433333
*C(C*)[Si](O[SiH](C)C)(C)C,0.90732
*c1cc2c(C(=O)N(C2=O)c2c3c(ccc2)c(ccc3)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2c(c(cc(c2)C(c2cc(c(c(c2)NC(=O)*)C)C)(C(F)(F)F)C(F)(F)F)C)C)cc1,1.353
*Oc1cc(c(cc1)CCc1ccc(cc1)OCCCCCCCCCCC*)C,1.3
*c1scc(c1)*,1.35
*C(C*)C(=O)N(c1ccc(cc1)I)O,1.55
*C(=C(*)C)C(C)C,0.84
*c1cc2c(C(=O)N(C2=O)c2c(ccc(c2)C(c2cc(c(cc2)OC(=O)C)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F)OC(=O)C)cc1,1.435
*N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)C(c1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)C(c2ccc(cc2)Oc2ccc(cc2)*)(C(F)(F)F)C(F)(F)F)cc1)(C(F)(F)F)C(F)(F)F,1.4
*C(C*)n1cncc1,1.07
*NC(=O)CCCCCCCCCCC(=O)NCc1ccc(cc1)C*,1.129
*C(C*)C(=O)C,1.195
*C(C*)c1ccc(cc1)COc1ccc(cc1)CC,1.13
*C(C*)(C(=O)OCCCC)C,1.053878947
*SC(=O)SCCCCCCCCCCCC*,1.109
*NC(=O)CCCCCCCCCCCC(=O)NCCc1ccc(cc1)CC*,1.095
*OC(=O)CCS(=O)(=O)CCS(=O)(=O)CCC(=O)*,1.471
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ncc(cc2)C(=O)Nc2ccc(cc2)NC(=O)c2ccc(nc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)cc1,1.37
*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Cc2ccc(cc2)*)cc1,1.333
*NC(=O)CCCCCCCC(=O)NCCCCCCC*,1.0855
*c1nc(nc(n1)Oc1cc2c(cc1)cc(cc2)C(=O)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OC(=O)c1cc2c(cc1)cc(cc2)O*)N1CCN(CC1)C,1.195
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1c(cc(cc1)C(c1cc(c(cc1)*)C)(C)C)C,1.213
*C(C*)C1CCCC1,0.957
*OC(=O)C(C*)(CCC)C,1.128571429
*NC(=O)CCCCC(=O)NCCCP(CCC*)c1ccccc1,1.16
*NC(=O)CNC(=O)CCNC(=O)CC*,1.42
*N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Cc2ccc(cc2)*)cc1,1.341333333
*OC(=O)c1ccc(cc1)C(=O)OCCCc1ccc(cc1)CCC*,1.31
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Sc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)cc1,1.37755
*C(C(CC*)C)C,0.8875
*C=CCC(C*)(C(=O)OC12CC3CC(CC(C1)C3)C2)C(=O)OC12CC3CC(CC(C1)C3)C2,1.128
*Oc1c(cc(cc1)C(=O)*)CCC,1.216666667
*c1oc(cc1)C(=O)OCCCCCCOC(=O)*,1.27
*C(C*)C(=O)N(c1ccc(cc1)C)O,1.37
*C=CC(C(*)C(=O)OC(C)C)C(=O)OC(C)C,1.06
*NC(=O)c1ccc(cc1)C(=O)NCCCCCCCCC*,1.154
*SC*,1.451
*c1nc(nc(n1)Oc1cc2c(cc1)cc(cc2)C(=O)Oc1cc(ccc1)OC(=O)c1cc2c(cc1)cc(cc2)O*)N1CCN(CC1)C,1.189
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)S(=O)(=O)c2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)cc1,1.4385
*c1cc2c(C(=O)N(C2=O)c2c(ccc(c2)c2cc(c(cc2)O)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)O)cc1,1.438
*C(=O)CC*,1.313222222
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)*,1.28
*c1c(cc(c(c1)CCCCCCCCCCCC)*)CCCCCCCCCCCC,0.8224
*C(*)(F)F,2.09090099
*C(C*)(C(=O)OCC#C)C,1.17
*C1C(CC(C1)C=C*)[Si](C[Si](C)(C)C)(C)C,0.93
*C(C*)(c1ccccc1)C,1.060447368
*C(C*)CCCCCCC,0.8418
*c1sc(cc1)*,1.367714286
*OC(C*)C(F)(F)F,1.67
*NC(=O)C(=O)NCCCCCC*,1.246
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(c2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)(C(F)(F)F)C(F)(F)F)cc1,1.437
*NNC(=O)c1cc(ccc1)C(=O)NNC(=O)c1ccc(cc1)C(=O)*,1.452
*C1(c2c(C(=O)O1)cccc2)c1c(cc(c(c1)C)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1c(cc(c(c1)C)*)C)C,1.23
*c1cc2n3C(=O)c4cc5-c6n(C(=O)c5cc4-c3nc2cc1)c1ccc(cc1n6)O*,1.416
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1c(cc(cc1C)C(c1cc(c(c(c1)C)*)C)(C)C)C,1.1564
*Nc1c2c(ccc1)c(ccc2)NC(=O)c1cc(ccc1)C(=O)*,1.34
*OC1CCC(CC1)OC(=O)CCCCCCCCC(=O)*,1.1326
*C(C*)c1ccc(cc1)COc1c2c(ccc1)cccc2,1.08
*C(C*)OC1C2C3C(CCC3)C(C1)C2,1.08
*Oc1ccc(cc1)C1(CCCCC1)c1ccc(cc1)OC(=O)*,1.200166667
*c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)OCCOC(=O)*)cc1,1.259
*N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)c2cc(c(cc2)Cc2c(cc(cc2)*)C)C)cc1,1.301
*c1sc2c(n1)ccc(c2)*,1.756
*C(C*)(C(=O)OCCCCCC)C,1.0055
*SCCCCCC(=O)NCCc1ccc(cc1)CCNC(=O)CCCCC*,1.148
*C1OC(CCC1)NC(=O)*,1.29
*C(C*)(OC)C,1.02025
*OCC(C*)(CC)CC,0.995
*C(C*)(CC(=O)OCC)C(=O)OCC,1.23
*C(C*)c1cc(ccc1)Br,1.551
*Oc1c(cc(c(c1)C(C)(C)C)Oc1ccc(cc1)C(=O)Nc1c(cc(cc1C)C(c1cc(c(c(c1)C)NC(=O)c1ccc(cc1)*)C)(C)C)C)C(C)(C)C,1.073
*O[Si](CCC(CC[Si](*)(CCC(F)(F)F)C)(F)F)(CCC(F)(F)F)C,1.4
*c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)c2cc(ccc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)cc1,1.3745
*C(C*)OC(=O)CCCCCCCCC,0.916
*Oc1ccc(cc1)Oc1ccc(cc1)C(=O)C(=O)c1ccc(cc1)*,1.37
*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)(CCC)CCC,1.16
*NC(=O)CCCCCCCCCCCCCCCCC(=O)NCCCCCCCCCCCCCCCCCC*,0.998
*OC(=O)c1ccc(cc1)C(=O)NCCCCCCCCCCCCNC(=O)c1ccc(cc1)C(=O)OCCCCCCCCCCCC*,1.176
*N1C(=O)c2c(C1=O)cc(cc2)Oc1c2c(ccc1)c(ccc2)Oc1cc2c(C(=O)N(C2=O)c2c(cc(cc2C)Cc2cc(c(c(c2)C)*)C)C)cc1,1.225
*Oc1c2c(c(cc1)C(=O)c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(C(F)(F)F)C(F)(F)F)cccc2,1.121
*C(CC(C*)(F)F)(C(F)(F)F)C(F)(F)F,1.88
*C(C*)Cc1ccccc1,1.051
*Oc1ccc(cc1)SC(=O)Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)Sc1ccc(cc1)*)(C)C,1.26
*OC(=O)c1cc(ccc1)C(=O)OCCCCCC*,1.109
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)*,1.345
*c1cc2c(C(=O)N(C2=O)c2c(cc(cc2C(C)C)C(c2cc(c(c(c2)C(C)C)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)C(C)C)(c2ccccc2)C(F)(F)F)C(C)C)cc1,1.18
*C(C*)(C(=O)Oc1c(cccc1C(C)C)C(C)C)C,1.08
*OC(=O)c1cc(ccc1)C(=O)OCCCC*,1.2885
*C(C*)c1ccc(cc1)COc1ccc(cc1)OC,1.14
*OC(=O)CCCCCCCC(=O)OCCCC*,1.1087
*OC(C*)COc1ccccc1,1.25
*Oc1cc(c(cc1)CCc1ccc(cc1)OCCCCCCC*)C,1.3
*c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)C(c2ccc(cc2)NC(=O)c2cc(ccc2)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F)cc1,1.427
*C(C*)(C(=O)OCC)Cl,1.39
*C(C*)OC(=O)c1ccc(cc1)C(C)C,1.145
*OC(C*)CCCCCCCCCC,0.862
*c1n(c(nn1)CCCCCCCC*)N,1.12
*/C=C/CCCCC*,1.0295
*NC1CC(CC(C1)(CNC(=O)CCCCC(=O)*)C)(C)C,1.08
*C(C*)CC1CCCCC1,0.926
*c1cc2-c3n(c4ccc(cc4n3)Oc3cc4n5c(-c6ccc(cc6C5=O)C(=O)Oc5ccc(cc5)C(c5ccc(cc5)OC(=O)*)(C)C)nc4cc3)C(=O)c2cc1,1.315
*NC(C(=O)*)Cc1c[nH]cn1,1.55
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Cc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(CCCCC(*)(C)C)(C)C)cc1,1.1905
*C=CC(C(*)C(=O)O)CN,1.84
*c1c2c(c(s1)*)OCCO2,1.69
*N=P(*)(C)C,1.267
*Oc1c(cc(cc1C)*)C,1.068224
*C(=C*)c1ccccc1,1.156
*OC(=O)Nc1c(ccc(c1)NC(=O)OCCN(CC*)c1ccc(cc1)N=Nc1ccc(cc1)C=Cc1nc2c(n1CC)cc(cc2)[N+](=O)[O-])C,1.22
*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)c1c(cc(c(c1C)*)C)C,1.292975
*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)*)(C(F)(F)F)C(F)(F)F,1.43316
*Oc1c(cc(c(c1)C(C)(C)C)Oc1ccc(cc1)C(=O)Nc1c(cc(cc1)C(c1cc(c(cc1)NC(=O)c1ccc(cc1)*)C)(C)C)C)C(C)(C)C,1.098
*C(C*)C,0.897056904
*C(C(CCC*)Cl)Cl,1.4
*C(C*)C(=O)OC(CC)C,1.2315
*OC(*)CCC#N,1.19
*NC(C(=O)*)CCCNC(=O)c1ccc(cc1)Cl,1.33
*NC(=O)CCCCC(=O)NCCCP(=O)(CCCC*)C,1.15
*C1C2CC(C(C1*)C2)[Si](C)(C)C,0.883
*Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)C(=O)c1c(cccc1)c1c(cccc1)C(=O)c1ccc(cc1)*)(C(F)(F)F)C(F)(F)F,1.307
*OC(=C)CC(=O)*,1.381666667
*N1CCN(CC1)C(=O)CC/C=C/CCC(=O)*,1.28
*C1=CC(=C(C#N)C#N)C=C(O1)C=Cc1sc(cc1)N(CCOC(=O)Nc1c(ccc(c1)NC(=O)OCCN(c1sc(cc1)C=C*)C)C)C,1.29
*Oc1ccc(cc1)c1ccc(cc1)OC(=O)c1c(cc(c(c1)C(=O)OCCCCCCCCCCCCCCCCCC)C(=O)*)C(=O)OCCCCCCCCCCCCCCCCCC,1.07
*c1cc2c(C(=O)N(C2=O)c2c(c(c(c(c2C)C)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)C)C)cc1,1.325928571
*Oc1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)*,1.32
*OC(=O)C1CCC(CC1)C(=O)OCC1CCC(CC1)C*,1.14
*c1nc(nc(n1)Oc1c(cccc1)C(=O)OCCOCCOC(=O)c1c(cccc1)O*)N(CC)c1ccccc1,1.122
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)OCCOc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)cc1,1.4034
*c1c2c(c(s1)C=C*)OC(CO2)CCCCCC,1.24
*Oc1c(cc(cc1Br)C(c1cc(c(c(c1)Br)OC(=O)*)Br)(C)C)Br,1.595
*C1(c2c(C(=O)N1)cccc2)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)Oc1ccc(cc1)*,1.25
*Oc1c(cc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)*)c1ccccc1,1.17
*c1nc(nc(n1)Oc1c(cccc1)C(=O)Oc1ccc(cc1)C1(c2c(C(=O)O1)cccc2)c1ccc(cc1)OC(=O)c1c(cccc1)O*)N(CC)c1ccccc1,1.21
*/C(=C/C(C*)C)/C,0.96
*c1cc2c(C(=O)N(C2=O)c2cc(cc(c2)C(=O)O)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)cc1,1.445733333
*NC(C(=O)*)Cc1ccccc1,1.18
*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)N(c1ccc(cc1)S(=O)(=O)c1ccc(cc1)N(C(=O)*)C)C)(C)C,1.27
*NC(=O)C(C(=O)NCCCCCC*)CCCCCCC,1.021
*NC(=O)CCCCCCCCC(=O)NCCc1ccc(cc1)CC*,1.139
*OC(=O)CCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCC*,1.047
*C(C*)(C(=O)OCC(C(C(C(F)F)(F)F)(F)F)(F)F)F,1.7588
*Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)C(=O)c1cc(ccc1)c1cc(ccc1)C(=O)c1ccc(cc1)*)(C(F)(F)F)C(F)(F)F,1.334
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(c(c(c2)C(=O)OCCCCCCCCCCCCCC)c2c(cc(cc2Br)*)C(=O)OCCCCCCCCCCCCCC)Br)cc1,1.212
*Oc1c(cc(cc1)C(=O)*)CCCCCCCCCCCCCCCC,1.155
*N1C(=O)C2CC3C(C2C1=O)CC(=O)N(C3=O)c1ccc(cc1)Oc1ccc(cc1)*,1.357
*Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)*,1.396
*C(C*)(C(=O)OC(C)C)C,1.0315
*NC(=O)CCC(=O)NCCCC*,1.28
*=C=C=C(C(=*)CCCCOC(=O)NCC)CCCCOC(=O)NCC,1.17
*NC(C(=O)*)CC(=O)OCc1ccccc1,1.2894
*OC(=O)CN(c1ccc(cc1)N=Nc1ccc(cc1)S(=O)(=O)CCC*)CCCC,1.2
*N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)C(c1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Cc2ccc(cc2)*)cc1)(C)C,1.28
*OC(=O)NCCCCCCNC(=O)OCCCCC*,1.32
*NC(C(=O)*)C(Cc1ccccc1)c1c[nH]cn1,1.09
*Oc1ccc(cc1)C(=C(Cl)Cl)c1ccc(cc1)OC(=O)*,1.39
*NC(=O)CCCCCCCC(=O)NCCc1ccc(cc1)CC*,1.14
*Oc1ccc(cc1)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1cc(ccc1)C(=O)c1ccc(cc1)*,1.374
*NC(C(=O)*)CCC(=O)OCCCCCCCCCCCC,1.01
*c1cc2c(C(=O)N(C2=O)c2c3c(ccc2)c(ccc3)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)cc1,1.426
*C1OC(C(C(C1N)O)O*)CO,1.076
*Oc1ccc(cc1)C1(c2ccccc2-c2ccccc12)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1c(cccc1)c1c(cccc1)C(=O)c1ccc(cc1)*,1.219
